transaction_id,customer_id,account_id,transaction_date,transaction_type,amount
TX1008293,CUST2608,ACC128261,2024-11-26,Deposit,17395.89
TX1008294,CUST1996,ACC172476,2024-12-17,Deposit,2071.94
TX1008295,CUST1614,ACC196119,2024-03-03,Withdrawal,2703.27
TX1008296,CUST1513,ACC132598,2024-09-10,Bank Transfer,12205.25
TX1008297,CUST2151,ACC101787,2024-09-28,Bank Transfer,4946.79
TX1008298,CUST2758,ACC104728,2024-07-01,POS,17668.08
TX1008299,CUST2162,ACC102625,2024-03-26,Bank Transfer,1115.94
TX1008300,CUST1097,ACC198975,2024-03-13,Withdrawal,19580.32
TX1008301,CUST1815,ACC169016,2024-03-02,Withdrawal,8134.33
TX1008302,CUST1202,ACC113437,2024-02-10,DEPOSIT,4742.54
TX1008303,CUST2414,ACC165732,2024-07-07,POS,7443.47
TX1008304,CUST1334,ACC152158,2024-10-08,POS,15830.77
TX1008305,CUST1122,ACC163556,2024-08-16,Withdrawal,17536.88
TX1008306,CUST1441,ACC105542,2024-02-17,Deposit,7374.86
TX1008307,CUST2666,ACC120571,2024-10-12,Withdrawal,18898.33
TX1008308,CUST1520,ACC137105,2024-05-23,Deposit,6282.23
TX1008309,CUST1975,ACC139513,2024-06-11,DEPOSIT,18137.85
TX1008310,CUST2718,ACC103177,2024-03-21,POS,11710.52
TX1008311,CUST2289,ACC130147,2024-04-17,Bank Transfer,10838.63
TX1008312,CUST1197,ACC182779,2024-07-04,Deposit,11410.73
TX1008313,CUST1921,ACC190186,2024-12-02,Withdrawal,19950.67
TX1008314,CUST2524,ACC132415,2024-05-23,POS,3137.05
TX1008315,CUST1685,ACC104427,2024-03-31,Deposit,3726.23
TX1008316,CUST1532,ACC135711,2024-08-09,Bank Transfer,14081.48
TX1008317,CUST1739,ACC198292,2024-09-15,Bank Transfer,11892.28
TX1008318,CUST1737,ACC116206,2024-08-23,POS,18325.38
TX1008319,CUST2147,ACC149526,2024-05-12,Withdrawal,10511.69
TX1008320,CUST2141,ACC185888,2024-05-16,Deposit,11207.2
TX1008321,CUST2908,ACC152527,2024-12-14,bank-transfer,15280.5
TX1008322,CUST2658,ACC117195,2024-11-29,Withdrawal,6511.08
TX1008323,CUST1527,ACC197062,2024-12-13,Bank Transfer,9419.08
TX1008324,CUST1704,ACC135389,2024-09-12,Deposit,13036.3
TX1008325,CUST1040,ACC111130,2024-01-25,Withdrawal,11045.09
TX1008326,CUST1843,ACC110030,2024-02-27,,15567.57
TX1008327,CUST1248,ACC109684,2024-09-11,Bank Transfer,15737.51
TX1008328,CUST1719,ACC166127,2024-04-09,pos,19684.79
TX1008329,CUST2776,ACC194648,2024-11-25,Bank Transfer,9306.74
TX1008330,CUST2391,ACC192207,2024-03-24,Deposit,18789.59
TX1008331,CUST2972,ACC199927,2024-11-27,Deposit,4958.54
TX1008332,CUST2240,ACC196028,2024-12-12,Bank Transfer,11763.91
TX1008333,CUST1407,ACC154444,2024-01-13,Bank Transfer,9382.57
TX1008334,CUST2181,ACC102641,2024-12-20,Withdrawal,4397.65
TX1008335,CUST2179,ACC101932,2024-09-27,Deposit,12828.11
TX1008336,CUST2330,ACC197340,2024-07-29,WITHDRAWAL,10314.27
TX1008337,CUST2329,ACC171001,2024-06-23,DEPOSIT,4952.71
TX1008338,CUST2102,ACC179281,2024-03-16,Pos Purchase,8752.52
TX1008339,CUST1357,ACC119902,2024-04-23,BankTransfer,7702.57
TX1008340,CUST2598,ACC112524,2024-08-15,Withdrawal,554.23
TX1008341,CUST1582,ACC196452,2024-08-24,POS,9995.37
TX1008342,CUST1727,ACC177095,2024-08-19,bank-transfer,11391.96
TX1008343,CUST1665,ACC151265,2024-03-08,Bank Transfer,9976.82
TX1008344,CUST2378,ACC125465,2024-10-22,POS,16210.17
TX1008345,CUST2045,ACC179389,2024-08-08,Pos Purchase,18599.36
TX1008346,CUST1998,ACC140919,2024-07-23,POS,19521.88
TX1008347,CUST2586,ACC142431,2024-12-15,Withdrawal,15821.35
TX1008348,CUST2508,ACC155725,2024-06-14,Deposit,15084.07
TX1008349,CUST1915,ACC167155,2024-07-27,Withdrawal,13725.5
TX1008350,CUST2821,ACC197449,2024-04-06,Bank Transfer,5853.8
TX1008351,CUST1160,ACC103071,2024-04-09,Withdrawal,-19919.11
TX1008352,CUST1780,ACC139603,2024-08-27,Withdrawal,13238.58
TX1008353,CUST2256,ACC135920,2024-01-02,Deposit,8879.37
TX1008354,CUST1586,ACC160149,2024-02-27,Deposit,2818.52
TX1008355,CUST1949,ACC126563,2024-05-22,Deposit,8000.6
TX1008356,CUST2293,ACC113065,2024-02-01,Deposit,18903.64
TX1008357,CUST2959,ACC134638,2024-11-26,Bank Transfer,17895.36
TX1008358,CUST1296,ACC185989,2024-01-24,Withdrawal,14589.38
TX1008359,CUST2778,ACC175523,2024-11-18,Bank Transfer,19415.86
TX1008360,CUST1343,ACC161787,2024-12-24,Withdrawal,14810.93
TX1008361,CUST2311,ACC149359,2024-07-01,Bank Transfer,13728.51
TX1008362,CUST2654,ACC138173,2024-03-19,Withdrawal,354.18
TX1008363,CUST2901,ACC156299,2024-08-12,pos,8834.45
TX1008364,CUST1690,ACC112197,2024-10-01,POS,4634.14
TX1008365,CUST1863,ACC129131,2024-02-02,DEPOSIT,3647.51
TX1008366,CUST2292,ACC153258,2024-01-13,deposit,18991.95
TX1008367,CUST2254,ACC173530,2024-07-07,POS,8101.18
TX1008368,CUST2170,ACC136511,2024-06-15,POS,2962.85
TX1008369,CUST1828,ACC163353,2024-11-28,Bank Transfer,10340.71
TX1008370,CUST2738,ACC137279,2024-09-22,Bank Transfer,6919.18
TX1008371,CUST2857,ACC192127,2024-12-03,POS,7722.36
TX1008372,CUST1146,ACC169888,2024-01-24,POS,323.84
TX1008373,CUST1162,ACC166400,2024-01-19,Pos Purchase,12426.83
TX1008374,CUST1331,ACC132062,2024-01-13,Deposit,13417.52
TX1008375,CUST1703,ACC150123,2024-03-18,Withdrawal,14759.34
TX1008376,CUST1467,ACC102256,2024-09-04,Withdrawal,8512.85
TX1008377,CUST1642,ACC165147,2024-12-15,Withdrawal,2430.13
TX1008378,CUST1648,ACC195362,2024-04-01,POS,9181.67
TX1008379,CUST2337,ACC151595,2024-03-06,Withdrawal,6396.56
TX1008380,CUST1596,ACC148855,2024-02-03,Withdrawal,11685.23
TX1008381,CUST2454,ACC199968,2024-06-07,Bank Transfer,16804.92
TX1008382,CUST1547,ACC171641,2024-04-05,deposit,19145.25
TX1008383,CUST2239,ACC193661,2024-06-12,POS,18912.63
TX1008384,CUST2320,ACC114195,2024-08-25,Bank Transfer,8851.6
TX1008385,CUST1809,ACC159279,2024-12-05,POS,5566.44
TX1008386,CUST1555,ACC129368,2024-04-09,Deposit,12753.81
TX1008387,CUST2817,ACC175743,2024-03-02,deposit,11076.78
TX1008388,CUST1911,ACC103262,2024-08-05,Withdrawal,14336.39
TX1008389,CUST2599,ACC152081,2024-01-14,Withdrawal,11810.3
TX1008390,CUST2767,ACC130423,2024-11-05,Withdrawal,16928.09
TX1008391,CUST2922,ACC158600,2024-06-03,Deposit,11065.83
TX1008392,CUST1743,ACC148473,2024-04-26,Withdrawal,13415.22
TX1008393,CUST2531,ACC162495,2024-10-20,POS,19644.56
TX1008394,CUST2202,ACC173813,2024-12-20,Bank Transfer,13428.41
TX1008395,CUST2066,ACC114280,2024-03-04,Deposit,6090.12
TX1008396,CUST2977,ACC184255,2024-04-21,Bank Transfer,9901.93
TX1008397,CUST1922,ACC140712,2024-07-22,POS,14239.68
TX1008398,CUST1847,ACC143572,2024-09-27,POS,15298.64
TX1008399,CUST1342,ACC118844,2024-11-17,withdrawal,13816.74
TX1008400,CUST1376,ACC182564,2024-12-21,DEPOSIT,16130.21
TX1008401,CUST2749,ACC110962,2024-02-14,Withdrawal,7297.68
TX1008402,CUST1047,ACC112502,2024-09-10,Bank Transfer,14835.67
TX1008403,CUST1256,ACC173516,2024-03-25,Deposit,6781.25
TX1008404,CUST2490,ACC122184,2024-01-18,Bank Transfer,12536.85
TX1008405,CUST1480,ACC127221,2024-04-11,Deposit,2847.28
TX1008406,CUST2355,ACC164200,2024-03-03,Bank Transfer,10436.26
TX1008407,CUST1515,ACC177779,2024-04-11,BankTransfer,17409.85
TX1008408,CUST2926,ACC132763,2024-07-12,Withdrawal,18911.67
TX1008409,CUST2523,ACC110995,2024-11-14,Pos Purchase,674.4
TX1008410,CUST2435,ACC118524,2024-06-26,Bank Transfer,9074.24
TX1008411,CUST2535,ACC152847,2024-06-28,Deposit,13967.31
TX1008412,CUST1163,ACC180804,2024-12-29,POS,490.47
TX1008413,CUST1431,ACC162064,2024-03-19,POS,1650.6
TX1008414,CUST1341,ACC168603,2024-09-22,POS,3805.74
TX1008415,CUST1813,ACC194769,2024-07-19,,918.38
TX1008416,CUST1210,ACC174270,2024-03-31,Deposit,12124.14
TX1008417,CUST1195,ACC199690,2024-01-14,Withdrawal,8974.2
TX1008418,CUST1130,ACC130465,2024-11-03,,1305.87
TX1008419,CUST2918,ACC107724,2024-11-26,Withdrawal,2578.55
TX1008420,CUST2799,ACC164673,2024-04-05,POS,2144.08
TX1008421,CUST1969,ACC133033,2024-10-21,Bank Transfer,7768.65
TX1008422,CUST2123,ACC153983,2024-11-19,Bank Transfer,4854.22
TX1008423,CUST1110,ACC140823,2024-09-05,POS,9003.55
TX1008424,CUST1053,ACC197060,2024-05-06,Deposit,571.59
TX1008425,CUST2578,ACC144285,2024-06-25,Deposit,18625.37
TX1008426,CUST1813,ACC119741,2024-03-06,withdrawal,9675.27
TX1008427,CUST2073,ACC104785,2024-07-10,POS,18887.36
TX1008428,CUST2566,ACC142132,2024-11-11,Deposit,18738.03
TX1008429,CUST1170,ACC190308,2024-06-29,Bank Transfer,4495.65
TX1008430,CUST1212,ACC174096,2024-12-03,Withdrawal,11387.56
TX1008431,CUST1537,ACC178476,2024-12-15,Bank Transfer,16286.3
TX1008432,CUST2265,ACC153285,2024-04-19,POS,15420.43
TX1008433,CUST1318,ACC100730,2024-04-30,Bank Transfer,
TX1008434,CUST1172,ACC135146,2024-03-16,Bank Transfer,19570.69
TX1008435,CUST2341,ACC190491,2024-03-27,Bank Transfer,14503.66
TX1008436,CUST2907,ACC127423,2024-03-18,WITHDRAWAL,3421.28
TX1008437,CUST2813,ACC198964,2024-11-23,Withdrawal,8492.9
TX1008438,CUST1798,ACC173716,,Deposit,9467.95
TX1008439,CUST1633,ACC164058,2024-08-14,Withdrawal,9594.07
TX1008440,CUST1469,ACC171511,2024-04-26,Withdrawal,60.42
TX1008441,CUST1506,ACC165511,2024-12-24,Bank Transfer,17728.44
TX1008442,CUST2510,ACC141027,2024-11-11,pos,13772.91
TX1008443,CUST1581,ACC185460,2024-04-07,Bank Transfer,11331.51
TX1008444,CUST1907,ACC130898,2024-09-24,POS,16579.25
TX1008445,CUST2283,ACC142183,2024-11-04,Withdrawal,10588.35
TX1008446,CUST1258,ACC160472,2024-11-07,Deposit,10618.59
TX1008447,CUST1268,ACC192912,2024-03-30,Withdrawal,676.45
TX1008448,CUST2078,ACC163307,2024-01-01,POS,11189.75
TX1008449,CUST2717,ACC167427,2024-05-27,WITHDRAWAL,13672.53
TX1008450,CUST1349,ACC172719,2024-07-05,POS,10042.18
TX1008451,CUST1058,ACC196951,2024-08-30,Deposit,19555.77
TX1008452,CUST1071,ACC196084,2024-12-19,Bank Transfer,8506.79
TX1008453,CUST2358,ACC110673,2024-12-21,Bank Transfer,18668.84
TX1008454,CUST1730,ACC113768,2024-04-23,Deposit,10322.65
TX1008455,CUST2762,ACC155797,2024-06-30,bank-transfer,2481.21
TX1008456,CUST2874,ACC191652,2024-04-25,Deposit,8866.48
TX1008457,CUST1666,ACC110158,2024-03-07,Deposit,3987.04
TX1008458,CUST2769,ACC149241,2024-04-26,Deposit,7899.37
TX1008459,CUST1975,ACC116683,2024-08-04,Withdrawal,6726.08
TX1008460,CUST1956,ACC199206,2024-08-06,,8281.13
TX1008461,CUST2996,ACC101785,2024-02-14,POS,18686.8
TX1008462,CUST2783,ACC121245,2024-09-16,Deposit,9501.32
TX1008463,CUST2107,ACC168149,2024-06-28,Bank Transfer,7434.15
TX1008464,CUST2914,ACC198061,2024-01-18,Deposit,18681.34
TX1008465,CUST1557,ACC115922,2024-08-28,Withdrawal,11286.8
TX1008466,CUST2123,ACC121783,2024-07-22,POS,8983.56
TX1008467,CUST1911,ACC125869,2024-02-16,Deposit,-4877.84
TX1008468,CUST1276,ACC157357,2024-01-26,POS,18281.13
TX1008469,CUST2985,ACC114898,2024-10-09,Deposit,15817.16
TX1008470,CUST2942,ACC105119,2024-08-23,Deposit,5819.31
TX1008471,CUST2428,ACC155598,2024-01-24,Bank Transfer,16219.57
TX1008472,CUST2104,ACC164904,2024-09-18,POS,6375.84
TX1008473,CUST1362,ACC122376,2024-04-05,Deposit,14903.55
TX1008474,CUST2210,ACC182072,2024-07-18,Deposit,12779.69
TX1008475,CUST2223,ACC168758,2024-11-06,deposit,17767.86
TX1008476,CUST1935,ACC163857,2024-09-11,Withdrawal,9633.0
TX1008477,CUST2292,ACC118332,2024-03-02,,13182.21
TX1008478,CUST2533,ACC198172,2024-09-15,DEPOSIT,7082.29
TX1008479,CUST2302,ACC171707,2024-03-22,Withdrawal,248.65
TX1008480,CUST2796,ACC154807,2024-04-12,Bank Transfer,791.59
TX1008481,CUST2155,ACC152350,2024-07-14,Deposit,6570.91
TX1008482,CUST1890,ACC101213,2024-01-20,POS,
TX1008483,CUST2072,ACC138895,2024-02-20,Withdrawal,14977.73
TX1008484,CUST2310,ACC115411,2024-01-08,Bank Transfer,13023.22
TX1008485,CUST2309,ACC157079,2024-09-08,BankTransfer,14750.39
TX1008486,CUST2093,ACC138564,2024-03-04,Deposit,10966.97
TX1008487,CUST1634,ACC194364,2024-03-20,Bank Transfer,525.56
TX1008488,CUST2861,ACC188694,2024-07-21,BankTransfer,10816.19
TX1008489,CUST1711,ACC135534,2024-02-21,WITHDRAWAL,6409.93
TX1008490,CUST1986,ACC168482,2024-06-30,Bank Transfer,6513.41
TX1008491,CUST2105,ACC142255,2024-11-26,Deposit,8956.61
TX1008492,CUST1465,ACC180622,2024-10-10,Withdrawal,4232.49
TX1008493,CUST2648,ACC148710,2024-04-23,Pos Purchase,9693.77
TX1008494,CUST1183,ACC173899,2024-10-12,Deposit,29231.5
TX1008495,CUST1904,ACC185225,2024-12-13,Deposit,7202.18
TX1008496,CUST1630,ACC121750,2024-10-13,Deposit,9457.89
TX1008497,CUST1749,ACC118548,2024-11-19,Bank Transfer,2988.09
TX1008498,CUST1844,ACC138036,2024-04-03,deposit,10532.63
TX1008499,CUST1532,ACC168583,2024-12-27,Bank Transfer,3066.79
TX1008500,CUST1318,ACC189787,2024-02-15,Deposit,
TX1008501,CUST1621,ACC126799,2024-09-09,Withdrawal,338.16
TX1008502,CUST1021,ACC180478,2024-12-07,Withdrawal,5732.3
TX1008503,CUST1000,ACC193647,2024-11-18,Bank Transfer,7403.27
TX1008504,CUST2071,ACC148660,2024-08-10,Deposit,15786.3
TX1008505,CUST2669,ACC168076,2024-12-28,POS,14705.5
TX1008506,CUST2552,ACC179235,2024-05-14,Deposit,18727.03
TX1008507,CUST2736,ACC132930,2024-09-30,Bank Transfer,6066.47
TX1008508,CUST1279,ACC161880,2024-05-12,Bank Transfer,4901.46
TX1008509,CUST1704,ACC160670,2024-07-25,POS,8127.28
TX1008510,CUST1587,ACC127606,2024-09-01,DEPOSIT,285.41
TX1008511,CUST1960,ACC143276,2024-04-12,Bank Transfer,13425.63
TX1008512,CUST2095,ACC197879,2024-06-15,POS,8568.16
TX1008513,CUST1017,ACC194388,2024-08-14,Deposit,13613.83
TX1008514,CUST2408,ACC117739,2024-05-14,Bank Transfer,2300.47
TX1008515,CUST2888,ACC121527,2024-03-08,BankTransfer,6872.09
TX1008516,CUST2007,ACC168731,2024-03-15,POS,7340.81
TX1008517,CUST2939,ACC193727,2024-04-17,,7654.31
TX1008518,CUST2547,ACC162111,2024-04-20,Deposit,8740.15
TX1008519,CUST1977,ACC101287,2024-12-19,Bank Transfer,4626.85
TX1008520,CUST1613,ACC141640,2024-03-19,POS,5697.81
TX1008521,CUST1018,ACC154565,2024-03-13,Withdrawal,14095.51
TX1008522,CUST2568,ACC123491,2024-03-23,Deposit,8814.61
TX1008523,CUST1881,ACC119706,2024-12-30,Deposit,13091.55
TX1008524,CUST2634,ACC161668,2024-09-17,Withdrawal,910.33
TX1008525,CUST1599,ACC108788,2024-01-09,Deposit,838.21
TX1008526,CUST2222,ACC100734,2024-11-20,Bank Transfer,16586.9
TX1008527,CUST1473,ACC140873,2024-02-24,Bank Transfer,6720.95
TX1008528,CUST2631,ACC191942,2024-11-07,DEPOSIT,6024.37
TX1008529,CUST1014,ACC124598,2024-05-29,Deposit,18979.77
TX1008530,CUST2122,ACC126118,2024-05-09,Bank Transfer,11079.08
TX1008531,CUST1765,ACC190969,2024-03-19,POS,2764.2
TX1008532,CUST1386,ACC112300,2024-06-26,pos,12527.6
TX1008533,CUST1843,ACC170481,2024-10-13,withdrawal,471.84
TX1008534,CUST2806,ACC160108,2024-12-09,POS,17484.07
TX1008535,CUST2148,ACC143389,2024-10-16,Bank Transfer,11417.88
TX1008536,CUST1895,ACC112414,2024-03-19,POS,13638.6
TX1008537,CUST1808,ACC108009,2024-12-06,Bank Transfer,18537.79
TX1008538,CUST1511,ACC181916,2024-12-16,Deposit,7694.7
TX1008539,CUST1334,ACC161432,2024-11-19,POS,12143.57
TX1008540,CUST2464,ACC177916,2024-04-04,POS,6161.93
TX1008541,CUST2509,ACC120506,2024-04-01,pos,4847.5
TX1008542,CUST2322,ACC108751,2024-06-30,Withdrawal,8747.52
TX1008543,CUST1798,ACC145934,2024-07-26,Withdrawal,6972.2
TX1008544,CUST2696,ACC183406,,POS,13923.28
TX1008545,CUST1774,ACC173289,2024-07-12,Bank Transfer,17913.72
TX1008546,CUST1451,ACC129626,2024-04-03,Bank Transfer,16489.62
TX1008547,CUST1538,ACC145214,2024-11-12,bank-transfer,18909.22
TX1008548,CUST1162,ACC182420,2024-06-21,Deposit,18407.08
TX1008549,CUST1864,ACC101851,2024-04-18,DEPOSIT,4513.03
TX1008550,CUST2280,ACC125249,2024-07-09,Withdrawal,13111.76
TX1008551,CUST1490,ACC135989,2024-12-01,Deposit,4231.2
TX1008552,CUST2058,ACC137249,2024-01-26,Bank Transfer,4358.51
TX1008553,CUST2565,ACC155858,2024-07-18,POS,5864.7
TX1008554,CUST2638,ACC176607,2024-05-04,Deposit,2810.69
TX1008555,CUST2863,ACC195593,2024-11-21,Deposit,3303.21
TX1008556,CUST2255,ACC140075,2024-09-02,Withdrawal,7262.77
TX1008557,CUST2653,ACC148139,2024-05-05,POS,15426.6
TX1008558,CUST2421,ACC181854,2024-02-04,Bank Transfer,18326.93
TX1008559,CUST2402,ACC152857,2024-11-27,DEPOSIT,1954.6
TX1008560,CUST1556,ACC133390,2024-02-28,Deposit,777.25
TX1008561,CUST1583,ACC173546,2024-09-29,POS,14593.7
TX1008562,CUST2328,ACC170912,2024-01-29,Deposit,4721.89
TX1008563,CUST2521,ACC184095,2024-05-19,Withdrawal,1301.78
TX1008564,CUST2089,ACC186424,2024-07-22,Withdrawal,15265.91
TX1008565,CUST2656,ACC126553,2024-12-16,POS,5942.77
TX1008566,CUST1550,ACC110154,2024-09-08,POS,12860.02
TX1008567,CUST1845,ACC177678,2024-05-21,Bank Transfer,3687.72
TX1008568,CUST1385,ACC119978,2024-02-23,Withdrawal,5450.22
TX1008569,CUST2747,ACC113497,2024-04-30,Deposit,12724.67
TX1008570,CUST1140,ACC195768,2024-01-04,Bank Transfer,15670.72
TX1008571,CUST1373,ACC128369,2024-09-05,Bank Transfer,12617.14
TX1008572,CUST1279,ACC136698,2024-12-08,deposit,14206.77
TX1008573,CUST1593,ACC123373,2024-06-10,Pos Purchase,8033.54
TX1008574,CUST1226,ACC134463,2024-04-27,Withdrawal,4963.22
TX1008575,CUST2304,ACC173880,2024-10-13,Deposit,12153.3
TX1008576,CUST1932,ACC113411,2024-06-05,Deposit,15410.58
TX1008577,CUST2265,ACC116607,2024-03-03,Deposit,14595.33
TX1008578,CUST1927,ACC168461,2024-11-30,Deposit,5204.4
TX1008579,CUST1557,ACC176980,2024-10-14,POS,4242.26
TX1008580,CUST2434,ACC184519,2024-06-14,BankTransfer,18144.56
TX1008581,CUST2275,ACC150193,2024-03-17,Bank Transfer,14204.0
TX1008582,CUST2007,ACC143274,2024-01-07,POS,373.38
TX1008583,CUST1384,ACC175452,2024-12-03,Deposit,14032.5
TX1008584,CUST1656,ACC177616,2024-02-06,Withdrawal,17460.94
TX1008585,CUST1039,ACC179269,2024-04-22,POS,14488.22
TX1008586,CUST1311,ACC136338,2024-07-16,Withdrawal,17356.92
TX1008587,CUST1101,ACC196634,2024-03-30,Bank Transfer,10879.22
TX1008588,CUST2985,ACC180725,2024-07-24,Deposit,14735.49
TX1008589,CUST2095,ACC187621,2024-12-04,POS,9921.35
TX1008590,CUST1045,ACC162050,2024-01-30,Bank Transfer,3322.68
TX1008591,CUST1380,ACC127434,2024-09-17,DEPOSIT,6330.39
TX1008592,CUST2991,ACC122033,2024-05-26,Deposit,6038.81
TX1008593,CUST1209,ACC100350,2024-12-05,Bank Transfer,13751.62
TX1008594,CUST1577,ACC130386,2024-07-23,,-37679.15
TX1008595,CUST1551,ACC128369,2024-04-27,Bank Transfer,14777.42
TX1008596,CUST1256,ACC111971,2024-10-19,POS,1028.08
TX1008597,CUST2464,ACC180599,2024-08-30,POS,11595.2
TX1008598,CUST1897,ACC119200,2024-12-02,Pos Purchase,18904.97
TX1008599,CUST2489,ACC118786,2024-07-06,POS,4223.03
TX1008600,CUST1016,ACC121603,2024-07-16,Bank Transfer,9961.35
TX1008601,CUST1476,ACC162320,2024-02-02,Withdrawal,288.09
TX1008602,CUST1184,ACC100032,2024-06-09,Deposit,11803.82
TX1008603,CUST1308,ACC142380,2024-05-21,POS,19372.42
TX1008604,CUST1030,ACC110195,2024-08-31,Deposit,17751.92
TX1008605,CUST2010,ACC106840,2024-01-24,deposit,19392.97
TX1008606,CUST1444,ACC117953,2024-07-04,POS,19185.35
TX1008607,CUST1700,ACC167070,2024-06-12,bank-transfer,18221.5
TX1008608,CUST1860,ACC157630,2024-05-08,withdrawal,2061.92
TX1008609,CUST1638,ACC155758,2024-10-18,Pos Purchase,17867.42
TX1008610,CUST2609,ACC187142,2024-02-07,POS,4604.16
TX1008611,CUST2637,ACC161825,2024-03-30,POS,12537.87
TX1008612,CUST2020,ACC142872,2024-11-16,DEPOSIT,5888.21
TX1008613,CUST1760,ACC139656,2024-12-03,Deposit,12058.74
TX1008614,CUST1949,ACC165585,2024-02-04,POS,13590.48
TX1008615,CUST2427,ACC199615,2024-07-07,bank-transfer,10994.82
TX1008616,CUST2620,ACC115374,2024-02-14,Withdrawal,7303.04
TX1008617,CUST1064,ACC131558,2024-08-07,POS,2031.95
TX1008618,CUST1676,ACC173419,2024-05-17,Bank Transfer,5055.12
TX1008619,CUST1164,ACC151543,2024-02-06,Bank Transfer,5229.57
TX1008620,CUST2727,ACC149454,2024-02-09,Withdrawal,8182.99
TX1008621,CUST2537,ACC150532,2024-10-16,Withdrawal,19906.61
TX1008622,CUST2948,ACC192568,2024-12-10,Deposit,7400.15
TX1008623,CUST1299,ACC162190,2024-06-24,bank-transfer,4640.37
TX1008624,CUST1114,ACC146529,2024-06-17,bank-transfer,3104.2
TX1008625,CUST1545,ACC140863,2024-08-07,DEPOSIT,6990.13
TX1008626,CUST2588,ACC168417,2024-05-19,Deposit,8439.86
TX1008627,CUST1803,ACC141546,2024-01-09,POS,2553.34
TX1008628,CUST1146,ACC169558,2024-10-18,,8054.67
TX1008629,CUST2112,ACC110249,2024-12-09,POS,10016.57
TX1008630,CUST1962,ACC179348,2024-02-16,Deposit,7899.3
TX1008631,CUST1371,ACC128036,2024-10-22,Deposit,15407.83
TX1008632,CUST1393,ACC121773,2024-07-11,Bank Transfer,3244.39
TX1008633,CUST2834,ACC183069,2024-10-30,deposit,15120.76
TX1008634,CUST2723,ACC136403,2024-04-18,Withdrawal,17728.72
TX1008635,CUST1512,ACC193237,2024-10-29,Deposit,7099.56
TX1008636,CUST2673,ACC118728,2024-06-13,Bank Transfer,9968.45
TX1008637,CUST1781,ACC157310,2024-08-18,pos,14914.67
TX1008638,CUST2696,ACC173464,2024-10-07,Bank Transfer,11691.37
TX1008639,CUST1025,ACC157887,2024-09-11,WITHDRAWAL,6188.49
TX1008640,CUST1249,ACC164237,2024-07-02,Bank Transfer,5609.16
TX1008641,CUST2995,ACC191108,2024-04-04,Bank Transfer,752.12
TX1008642,CUST2573,ACC132838,2024-01-31,POS,1207.94
TX1008643,CUST2463,ACC189832,2024-09-01,POS,11285.74
TX1008644,CUST1509,ACC115760,2024-01-01,bank-transfer,
TX1008645,CUST1788,ACC173125,2024-03-11,BankTransfer,15675.05
TX1008646,CUST2579,ACC157070,2024-01-10,Withdrawal,2403.46
TX1008647,CUST2996,ACC185471,2024-05-09,deposit,18075.82
TX1008648,CUST1907,ACC145636,2024-03-27,Bank Transfer,13044.06
TX1008649,CUST1506,ACC123332,2024-08-10,POS,1800.13
TX1008650,CUST2510,ACC103315,2024-03-22,Bank Transfer,6743.66
TX1008651,CUST1068,ACC147931,2024-12-07,Bank Transfer,9925.76
TX1008652,CUST1407,ACC161089,2024-01-08,Withdrawal,18657.4
TX1008653,CUST1943,ACC187823,2024-02-06,Bank Transfer,746.09
TX1008654,CUST2505,ACC145349,2024-11-14,Deposit,5562.12
TX1008655,CUST2578,ACC195484,2024-11-29,POS,7659.26
TX1008656,CUST1192,ACC155584,2024-09-11,Deposit,18875.35
TX1008657,CUST2067,ACC128020,2024-02-19,Withdrawal,1658.9
TX1008658,CUST2363,ACC180868,2024-03-10,bank-transfer,16687.2
TX1008659,CUST1426,ACC173373,2024-12-04,Bank Transfer,15402.25
TX1008660,CUST1968,ACC125032,2024-02-15,Withdrawal,8961.47
TX1008661,CUST1796,ACC150129,2024-03-17,Deposit,17934.12
TX1008662,CUST2395,ACC149047,2024-06-06,deposit,6666.04
TX1008663,CUST2968,ACC123462,2024-02-07,Bank Transfer,16964.8
TX1008664,CUST1639,ACC197993,2024-04-13,deposit,5257.22
TX1008665,CUST2917,ACC101398,2024-10-19,POS,2104.73
TX1008666,CUST1661,ACC125668,2024-05-04,withdrawal,3715.25
TX1008667,CUST1324,ACC157944,2024-08-08,Bank Transfer,5232.1
TX1008668,CUST2288,ACC147315,2024-11-13,Deposit,19371.23
TX1008669,CUST2491,ACC168944,2024-07-25,WITHDRAWAL,13646.92
TX1008670,CUST1086,ACC125544,2024-08-24,DEPOSIT,10009.5
TX1008671,CUST2525,ACC100735,2024-09-29,POS,12661.12
TX1008672,CUST2919,ACC176832,2024-10-17,Withdrawal,11995.91
TX1008673,CUST2125,ACC140683,2024-11-27,BankTransfer,15833.13
TX1008674,CUST2066,ACC143050,2024-08-20,Deposit,14773.42
TX1008675,CUST1250,ACC112334,2024-07-26,POS,5723.27
TX1008676,CUST1518,ACC148348,2024-01-19,Withdrawal,19720.62
TX1008677,CUST1985,ACC133260,2024-10-16,Bank Transfer,5146.46
TX1008678,CUST2307,ACC165902,2024-09-24,POS,13200.59
TX1008679,CUST1611,ACC101703,2024-08-30,bank-transfer,16787.2
TX1008680,CUST1406,ACC179531,2024-04-20,Bank Transfer,15965.25
TX1008681,CUST1738,ACC135786,2024-02-07,POS,2298.93
TX1008682,CUST2817,ACC104394,2024-03-25,Withdrawal,4391.7
TX1008683,CUST1106,ACC184832,2024-08-06,Withdrawal,14608.57
